,chain_id,denom,type_asset,supply,description,denom_units,display,name,symbol,uri,denom_base,type_asset_base,type_asset_source,path,channels,chain_id_counterparty,supply_base,chain_id_base,channels_number,admin,ibc,traces,chain_name
10049,neutron-1,factory/neutron15dk63fekucecqcqlyuwy5mxpvcapmfhh0qva4s/umarbgold,factory,200000000,"Loose Marlboro Golds, tokenized as RWAs","[{'denom': 'factory/neutron15dk63fekucecqcqlyuwy5mxpvcapmfhh0qva4s/umarbgold', 'exponent': 0, 'aliases': ['micromarbgold']}, {'denom': 'factory/neutron15dk63fekucecqcqlyuwy5mxpvcapmfhh0qva4s/mmarbgold', 'exponent': 3, 'aliases': ['millimarbgold']}, {'denom': 'factory/neutron15dk63fekucecqcqlyuwy5mxpvcapmfhh0qva4s/marbgold', 'exponent': 6, 'aliases': []}]",factory/neutron15dk63fekucecqcqlyuwy5mxpvcapmfhh0qva4s/marbgold,CigZone Marlboro Gold,MARBGOLD,,factory/neutron15dk63fekucecqcqlyuwy5mxpvcapmfhh0qva4s/umarbgold,factory,,,,,200000000,neutron-1,0,neutron15dk63fekucecqcqlyuwy5mxpvcapmfhh0qva4s,,,neutron
10050,neutron-1,factory/neutron15f9tpw9rpxnxkklzezhr5v40kyayfzzzfm2awmss3vn7dxjhsxzs07nul6/astroport/share,factory,10000000000,,"[{'denom': 'factory/neutron15f9tpw9rpxnxkklzezhr5v40kyayfzzzfm2awmss3vn7dxjhsxzs07nul6/astroport/share', 'exponent': 0, 'aliases': []}]",,,,,factory/neutron15f9tpw9rpxnxkklzezhr5v40kyayfzzzfm2awmss3vn7dxjhsxzs07nul6/astroport/share,factory,,,,,10000000000,neutron-1,0,neutron15f9tpw9rpxnxkklzezhr5v40kyayfzzzfm2awmss3vn7dxjhsxzs07nul6,,,neutron
10051,neutron-1,factory/neutron15gtxvgqg3gcmmrz7y0nx3mmeqfy3vf4l4k78s49tawef00cm00qs57yz3t/astroport/share,factory,1000,,"[{'denom': 'factory/neutron15gtxvgqg3gcmmrz7y0nx3mmeqfy3vf4l4k78s49tawef00cm00qs57yz3t/astroport/share', 'exponent': 0, 'aliases': []}]",,,,,factory/neutron15gtxvgqg3gcmmrz7y0nx3mmeqfy3vf4l4k78s49tawef00cm00qs57yz3t/astroport/share,factory,,,,,1000,neutron-1,0,neutron15gtxvgqg3gcmmrz7y0nx3mmeqfy3vf4l4k78s49tawef00cm00qs57yz3t,,,neutron
10052,neutron-1,factory/neutron15s4h0ezv3eqv2k78e5cy2x3pt3w36jwjyfjwk9/lordzik,factory,1000000,,"[{'denom': 'factory/neutron15s4h0ezv3eqv2k78e5cy2x3pt3w36jwjyfjwk9/lordzik', 'exponent': 0, 'aliases': []}]",,,,,factory/neutron15s4h0ezv3eqv2k78e5cy2x3pt3w36jwjyfjwk9/lordzik,factory,,,,,1000000,neutron-1,0,neutron15s4h0ezv3eqv2k78e5cy2x3pt3w36jwjyfjwk9,,,neutron
10053,neutron-1,factory/neutron15xz09wn3dvud2t62smtazxy86v5fxxmfkyc7gc/GODDARD,factory,21000000000000,,"[{'denom': 'factory/neutron15xz09wn3dvud2t62smtazxy86v5fxxmfkyc7gc/GODDARD', 'exponent': 0, 'aliases': []}]",,,,,factory/neutron15xz09wn3dvud2t62smtazxy86v5fxxmfkyc7gc/GODDARD,factory,,,,,21000000000000,neutron-1,0,neutron15xz09wn3dvud2t62smtazxy86v5fxxmfkyc7gc,,,neutron
10054,neutron-1,factory/neutron167ucsyj55sxh3vfsa000qs27vddepl0yyrwuww/DON,factory,995000000000,,"[{'denom': 'factory/neutron167ucsyj55sxh3vfsa000qs27vddepl0yyrwuww/DON', 'exponent': 0, 'aliases': []}]",,,,,factory/neutron167ucsyj55sxh3vfsa000qs27vddepl0yyrwuww/DON,factory,,,,,995000000000,neutron-1,0,neutron167ucsyj55sxh3vfsa000qs27vddepl0yyrwuww,,,neutron
10055,neutron-1,factory/neutron167ucsyj55sxh3vfsa000qs27vddepl0yyrwuww/DON2,factory,1000000000000,,"[{'denom': 'factory/neutron167ucsyj55sxh3vfsa000qs27vddepl0yyrwuww/DON2', 'exponent': 0, 'aliases': []}]",,,,,factory/neutron167ucsyj55sxh3vfsa000qs27vddepl0yyrwuww/DON2,factory,,,,,1000000000000,neutron-1,0,neutron167ucsyj55sxh3vfsa000qs27vddepl0yyrwuww,,,neutron
10056,neutron-1,factory/neutron169mg9zwc6dn2qzncnz4r3d6v52wuue08wxksvc/SEPPUKU,factory,3103947000000,,"[{'denom': 'factory/neutron169mg9zwc6dn2qzncnz4r3d6v52wuue08wxksvc/SEPPUKU', 'exponent': 0, 'aliases': []}]",,,,,factory/neutron169mg9zwc6dn2qzncnz4r3d6v52wuue08wxksvc/SEPPUKU,factory,,,,,3103947000000,neutron-1,0,neutron169mg9zwc6dn2qzncnz4r3d6v52wuue08wxksvc,,,neutron
10057,neutron-1,factory/neutron16mlqgyhfw53z3gtt5a4h9xp5zagp7ehy3zuvs7eug76nscvsjyjqpzgq3u/astroport/share,factory,40700584,,"[{'denom': 'factory/neutron16mlqgyhfw53z3gtt5a4h9xp5zagp7ehy3zuvs7eug76nscvsjyjqpzgq3u/astroport/share', 'exponent': 0, 'aliases': []}]",,,,,factory/neutron16mlqgyhfw53z3gtt5a4h9xp5zagp7ehy3zuvs7eug76nscvsjyjqpzgq3u/astroport/share,factory,,,,,40700584,neutron-1,0,neutron16mlqgyhfw53z3gtt5a4h9xp5zagp7ehy3zuvs7eug76nscvsjyjqpzgq3u,,,neutron
10058,neutron-1,factory/neutron16q4r0zp85zz39nexv2edlg9rlr69vvuqw463yd/GODDARD,factory,200100000,,"[{'denom': 'factory/neutron16q4r0zp85zz39nexv2edlg9rlr69vvuqw463yd/GODDARD', 'exponent': 0, 'aliases': []}]",,,,,factory/neutron16q4r0zp85zz39nexv2edlg9rlr69vvuqw463yd/GODDARD,factory,,,,,200100000,neutron-1,0,neutron16q4r0zp85zz39nexv2edlg9rlr69vvuqw463yd,,,neutron
10059,neutron-1,factory/neutron16u46cjunwg6fquxenfxklwpv7vp3q2re8zxct70g4dxtvp0whndqhs707g/astroport/share,factory,1000,,"[{'denom': 'factory/neutron16u46cjunwg6fquxenfxklwpv7vp3q2re8zxct70g4dxtvp0whndqhs707g/astroport/share', 'exponent': 0, 'aliases': []}]",,,,,factory/neutron16u46cjunwg6fquxenfxklwpv7vp3q2re8zxct70g4dxtvp0whndqhs707g/astroport/share,factory,,,,,1000,neutron-1,0,neutron16u46cjunwg6fquxenfxklwpv7vp3q2re8zxct70g4dxtvp0whndqhs707g,,,neutron
10060,neutron-1,factory/neutron170v88vrtnedesyfytuku257cggxc79rd7lwt7q/ucircus,factory,10000000000,,"[{'denom': 'factory/neutron170v88vrtnedesyfytuku257cggxc79rd7lwt7q/ucircus', 'exponent': 0, 'aliases': []}, {'denom': 'circus', 'exponent': 6, 'aliases': []}]",circus,AtomEconomicZone69JaeKwonInu,CIRCUS,,factory/neutron170v88vrtnedesyfytuku257cggxc79rd7lwt7q/ucircus,factory,,,,,10000000000,neutron-1,0,neutron170v88vrtnedesyfytuku257cggxc79rd7lwt7q,,,neutron
10061,neutron-1,factory/neutron172w8u53zdnmnp09q2500884r66mhuww6nadud02qzy0glgvgjtfquvgz9c/TEST,factory,1121,,"[{'denom': 'factory/neutron172w8u53zdnmnp09q2500884r66mhuww6nadud02qzy0glgvgjtfquvgz9c/TEST', 'exponent': 0, 'aliases': []}]",,,,,factory/neutron172w8u53zdnmnp09q2500884r66mhuww6nadud02qzy0glgvgjtfquvgz9c/TEST,factory,,,,,1121,neutron-1,0,neutron172w8u53zdnmnp09q2500884r66mhuww6nadud02qzy0glgvgjtfquvgz9c,,,neutron
10062,neutron-1,factory/neutron17aet7rx2fngqays5pftmvn03gecj6ftakxwthm9m35u9v2ak4f4ska4efm/astroport/share,factory,2632,,"[{'denom': 'factory/neutron17aet7rx2fngqays5pftmvn03gecj6ftakxwthm9m35u9v2ak4f4ska4efm/astroport/share', 'exponent': 0, 'aliases': []}]",,,,,factory/neutron17aet7rx2fngqays5pftmvn03gecj6ftakxwthm9m35u9v2ak4f4ska4efm/astroport/share,factory,,,,,2632,neutron-1,0,neutron17aet7rx2fngqays5pftmvn03gecj6ftakxwthm9m35u9v2ak4f4ska4efm,,,neutron
10063,neutron-1,factory/neutron17pkjyd25tunesuydwd0np6e56lcc0kvasuxtquk55fqx78lgam5stlyt2v/astroport/share,factory,3162277660,,"[{'denom': 'factory/neutron17pkjyd25tunesuydwd0np6e56lcc0kvasuxtquk55fqx78lgam5stlyt2v/astroport/share', 'exponent': 0, 'aliases': []}]",,,,,factory/neutron17pkjyd25tunesuydwd0np6e56lcc0kvasuxtquk55fqx78lgam5stlyt2v/astroport/share,factory,,,,,3162277660,neutron-1,0,neutron17pkjyd25tunesuydwd0np6e56lcc0kvasuxtquk55fqx78lgam5stlyt2v,,,neutron
10064,neutron-1,factory/neutron17psmnxunn3yl4amtae5j9mvwwk3y4yruh395j85w3w4zyc28ayhq03zxmv/astroport/share,factory,1000,,"[{'denom': 'factory/neutron17psmnxunn3yl4amtae5j9mvwwk3y4yruh395j85w3w4zyc28ayhq03zxmv/astroport/share', 'exponent': 0, 'aliases': []}]",,,,,factory/neutron17psmnxunn3yl4amtae5j9mvwwk3y4yruh395j85w3w4zyc28ayhq03zxmv/astroport/share,factory,,,,,1000,neutron-1,0,neutron17psmnxunn3yl4amtae5j9mvwwk3y4yruh395j85w3w4zyc28ayhq03zxmv,,,neutron
10065,neutron-1,factory/neutron17txgrugvf4snxrxladf8v9ge8lw2n4hjvwgvfh/Raffy,factory,10000000000000000,,"[{'denom': 'factory/neutron17txgrugvf4snxrxladf8v9ge8lw2n4hjvwgvfh/Raffy', 'exponent': 0, 'aliases': []}]",,,,,factory/neutron17txgrugvf4snxrxladf8v9ge8lw2n4hjvwgvfh/Raffy,factory,,,,,10000000000000000,neutron-1,0,neutron17txgrugvf4snxrxladf8v9ge8lw2n4hjvwgvfh,,,neutron
10066,neutron-1,factory/neutron17vedy2clhctw0654k93m375ud7h5jsy8nj9gnlkjnyd4mcfnfrdql226al/VaultToken/pcl/7d/NTRN/wstETH,factory,446581190492984,,"[{'denom': 'factory/neutron17vedy2clhctw0654k93m375ud7h5jsy8nj9gnlkjnyd4mcfnfrdql226al/VaultToken/pcl/7d/NTRN/wstETH', 'exponent': 0, 'aliases': []}]",,,,,factory/neutron17vedy2clhctw0654k93m375ud7h5jsy8nj9gnlkjnyd4mcfnfrdql226al/VaultToken/pcl/7d/NTRN/wstETH,factory,,,,,446581190492984,neutron-1,0,neutron17vedy2clhctw0654k93m375ud7h5jsy8nj9gnlkjnyd4mcfnfrdql226al,,,neutron
10067,neutron-1,factory/neutron17zvrjfvmgns05nwu0kvf6gnn4gsxkdzxzqvfkvvj890x35m9q62szcev7w/astroport/share,factory,14554177,,"[{'denom': 'factory/neutron17zvrjfvmgns05nwu0kvf6gnn4gsxkdzxzqvfkvvj890x35m9q62szcev7w/astroport/share', 'exponent': 0, 'aliases': []}]",,,,,factory/neutron17zvrjfvmgns05nwu0kvf6gnn4gsxkdzxzqvfkvvj890x35m9q62szcev7w/astroport/share,factory,,,,,14554177,neutron-1,0,neutron17zvrjfvmgns05nwu0kvf6gnn4gsxkdzxzqvfkvvj890x35m9q62szcev7w,,,neutron
10068,neutron-1,factory/neutron18axthrskdcthkcmca8a9mmkanhkmwzsysqyypvzx7gu345ngtfhq6lzpg5/astroport/share,factory,20736052,,"[{'denom': 'factory/neutron18axthrskdcthkcmca8a9mmkanhkmwzsysqyypvzx7gu345ngtfhq6lzpg5/astroport/share', 'exponent': 0, 'aliases': []}]",,,,,factory/neutron18axthrskdcthkcmca8a9mmkanhkmwzsysqyypvzx7gu345ngtfhq6lzpg5/astroport/share,factory,,,,,20736052,neutron-1,0,neutron18axthrskdcthkcmca8a9mmkanhkmwzsysqyypvzx7gu345ngtfhq6lzpg5,,,neutron
10069,neutron-1,factory/neutron18c8qejysp4hgcfuxdpj4wf29mevzwllz5yh8uayjxamwtrs0n9fshq9vtv/astroport/share,factory,3366960342165,,"[{'denom': 'factory/neutron18c8qejysp4hgcfuxdpj4wf29mevzwllz5yh8uayjxamwtrs0n9fshq9vtv/astroport/share', 'exponent': 0, 'aliases': []}]",,,,,factory/neutron18c8qejysp4hgcfuxdpj4wf29mevzwllz5yh8uayjxamwtrs0n9fshq9vtv/astroport/share,factory,,,,,3366960342165,neutron-1,0,neutron18c8qejysp4hgcfuxdpj4wf29mevzwllz5yh8uayjxamwtrs0n9fshq9vtv,,,neutron
10070,neutron-1,factory/neutron18kpz5gvgqx0ws3zfk7wdf8ftuatjrml9npfmc55cqqnppprxjfksk4pfjn/astroport/share,factory,7562050729893,,"[{'denom': 'factory/neutron18kpz5gvgqx0ws3zfk7wdf8ftuatjrml9npfmc55cqqnppprxjfksk4pfjn/astroport/share', 'exponent': 0, 'aliases': []}]",,,,,factory/neutron18kpz5gvgqx0ws3zfk7wdf8ftuatjrml9npfmc55cqqnppprxjfksk4pfjn/astroport/share,factory,,,,,7562050729893,neutron-1,0,neutron18kpz5gvgqx0ws3zfk7wdf8ftuatjrml9npfmc55cqqnppprxjfksk4pfjn,,,neutron
10071,neutron-1,factory/neutron18ps4ypzkq0dwzp84jctnd8ljrdcjgr6v27gymt/Quirky,factory,10000000000000000,,"[{'denom': 'factory/neutron18ps4ypzkq0dwzp84jctnd8ljrdcjgr6v27gymt/Quirky', 'exponent': 0, 'aliases': []}]",,,,,factory/neutron18ps4ypzkq0dwzp84jctnd8ljrdcjgr6v27gymt/Quirky,factory,,,,,10000000000000000,neutron-1,0,neutron18ps4ypzkq0dwzp84jctnd8ljrdcjgr6v27gymt,,,neutron
10072,neutron-1,factory/neutron18qgxunprcryeuzl3mywvskazadmul98xz7tc94hjg4nhqc7yey0qdfqrnm/BLACK,factory,5194864000000,,"[{'denom': 'factory/neutron18qgxunprcryeuzl3mywvskazadmul98xz7tc94hjg4nhqc7yey0qdfqrnm/BLACK', 'exponent': 0, 'aliases': []}]",,,,,factory/neutron18qgxunprcryeuzl3mywvskazadmul98xz7tc94hjg4nhqc7yey0qdfqrnm/BLACK,factory,,,,,5194864000000,neutron-1,0,neutron18qgxunprcryeuzl3mywvskazadmul98xz7tc94hjg4nhqc7yey0qdfqrnm,,,neutron
10073,neutron-1,factory/neutron18qgxunprcryeuzl3mywvskazadmul98xz7tc94hjg4nhqc7yey0qdfqrnm/BLUE,factory,841229000000,,"[{'denom': 'factory/neutron18qgxunprcryeuzl3mywvskazadmul98xz7tc94hjg4nhqc7yey0qdfqrnm/BLUE', 'exponent': 0, 'aliases': []}]",,,,,factory/neutron18qgxunprcryeuzl3mywvskazadmul98xz7tc94hjg4nhqc7yey0qdfqrnm/BLUE,factory,,,,,841229000000,neutron-1,0,neutron18qgxunprcryeuzl3mywvskazadmul98xz7tc94hjg4nhqc7yey0qdfqrnm,,,neutron
10074,neutron-1,factory/neutron18qgxunprcryeuzl3mywvskazadmul98xz7tc94hjg4nhqc7yey0qdfqrnm/BROWN,factory,495424000000,,"[{'denom': 'factory/neutron18qgxunprcryeuzl3mywvskazadmul98xz7tc94hjg4nhqc7yey0qdfqrnm/BROWN', 'exponent': 0, 'aliases': []}]",,,,,factory/neutron18qgxunprcryeuzl3mywvskazadmul98xz7tc94hjg4nhqc7yey0qdfqrnm/BROWN,factory,,,,,495424000000,neutron-1,0,neutron18qgxunprcryeuzl3mywvskazadmul98xz7tc94hjg4nhqc7yey0qdfqrnm,,,neutron
10075,neutron-1,factory/neutron18qgxunprcryeuzl3mywvskazadmul98xz7tc94hjg4nhqc7yey0qdfqrnm/CYAN,factory,644520000000,,"[{'denom': 'factory/neutron18qgxunprcryeuzl3mywvskazadmul98xz7tc94hjg4nhqc7yey0qdfqrnm/CYAN', 'exponent': 0, 'aliases': []}]",,,,,factory/neutron18qgxunprcryeuzl3mywvskazadmul98xz7tc94hjg4nhqc7yey0qdfqrnm/CYAN,factory,,,,,644520000000,neutron-1,0,neutron18qgxunprcryeuzl3mywvskazadmul98xz7tc94hjg4nhqc7yey0qdfqrnm,,,neutron
10076,neutron-1,factory/neutron18qgxunprcryeuzl3mywvskazadmul98xz7tc94hjg4nhqc7yey0qdfqrnm/GRAY,factory,1142783000000,,"[{'denom': 'factory/neutron18qgxunprcryeuzl3mywvskazadmul98xz7tc94hjg4nhqc7yey0qdfqrnm/GRAY', 'exponent': 0, 'aliases': []}]",,,,,factory/neutron18qgxunprcryeuzl3mywvskazadmul98xz7tc94hjg4nhqc7yey0qdfqrnm/GRAY,factory,,,,,1142783000000,neutron-1,0,neutron18qgxunprcryeuzl3mywvskazadmul98xz7tc94hjg4nhqc7yey0qdfqrnm,,,neutron
10077,neutron-1,factory/neutron18qgxunprcryeuzl3mywvskazadmul98xz7tc94hjg4nhqc7yey0qdfqrnm/GREEN,factory,463656000000,,"[{'denom': 'factory/neutron18qgxunprcryeuzl3mywvskazadmul98xz7tc94hjg4nhqc7yey0qdfqrnm/GREEN', 'exponent': 0, 'aliases': []}]",,,,,factory/neutron18qgxunprcryeuzl3mywvskazadmul98xz7tc94hjg4nhqc7yey0qdfqrnm/GREEN,factory,,,,,463656000000,neutron-1,0,neutron18qgxunprcryeuzl3mywvskazadmul98xz7tc94hjg4nhqc7yey0qdfqrnm,,,neutron
10078,neutron-1,factory/neutron18qgxunprcryeuzl3mywvskazadmul98xz7tc94hjg4nhqc7yey0qdfqrnm/ORANGE,factory,428732000000,,"[{'denom': 'factory/neutron18qgxunprcryeuzl3mywvskazadmul98xz7tc94hjg4nhqc7yey0qdfqrnm/ORANGE', 'exponent': 0, 'aliases': []}]",,,,,factory/neutron18qgxunprcryeuzl3mywvskazadmul98xz7tc94hjg4nhqc7yey0qdfqrnm/ORANGE,factory,,,,,428732000000,neutron-1,0,neutron18qgxunprcryeuzl3mywvskazadmul98xz7tc94hjg4nhqc7yey0qdfqrnm,,,neutron
10079,neutron-1,factory/neutron18qgxunprcryeuzl3mywvskazadmul98xz7tc94hjg4nhqc7yey0qdfqrnm/PINK,factory,1067992000000,,"[{'denom': 'factory/neutron18qgxunprcryeuzl3mywvskazadmul98xz7tc94hjg4nhqc7yey0qdfqrnm/PINK', 'exponent': 0, 'aliases': []}]",,,,,factory/neutron18qgxunprcryeuzl3mywvskazadmul98xz7tc94hjg4nhqc7yey0qdfqrnm/PINK,factory,,,,,1067992000000,neutron-1,0,neutron18qgxunprcryeuzl3mywvskazadmul98xz7tc94hjg4nhqc7yey0qdfqrnm,,,neutron
10080,neutron-1,factory/neutron18qgxunprcryeuzl3mywvskazadmul98xz7tc94hjg4nhqc7yey0qdfqrnm/PURPLE,factory,4191007000000,,"[{'denom': 'factory/neutron18qgxunprcryeuzl3mywvskazadmul98xz7tc94hjg4nhqc7yey0qdfqrnm/PURPLE', 'exponent': 0, 'aliases': []}]",,,,,factory/neutron18qgxunprcryeuzl3mywvskazadmul98xz7tc94hjg4nhqc7yey0qdfqrnm/PURPLE,factory,,,,,4191007000000,neutron-1,0,neutron18qgxunprcryeuzl3mywvskazadmul98xz7tc94hjg4nhqc7yey0qdfqrnm,,,neutron
10081,neutron-1,factory/neutron18qgxunprcryeuzl3mywvskazadmul98xz7tc94hjg4nhqc7yey0qdfqrnm/RED,factory,683438000000,,"[{'denom': 'factory/neutron18qgxunprcryeuzl3mywvskazadmul98xz7tc94hjg4nhqc7yey0qdfqrnm/RED', 'exponent': 0, 'aliases': []}]",,,,,factory/neutron18qgxunprcryeuzl3mywvskazadmul98xz7tc94hjg4nhqc7yey0qdfqrnm/RED,factory,,,,,683438000000,neutron-1,0,neutron18qgxunprcryeuzl3mywvskazadmul98xz7tc94hjg4nhqc7yey0qdfqrnm,,,neutron
10082,neutron-1,factory/neutron18qgxunprcryeuzl3mywvskazadmul98xz7tc94hjg4nhqc7yey0qdfqrnm/WHITE,factory,10224000000,,"[{'denom': 'factory/neutron18qgxunprcryeuzl3mywvskazadmul98xz7tc94hjg4nhqc7yey0qdfqrnm/WHITE', 'exponent': 0, 'aliases': []}]",,,,,factory/neutron18qgxunprcryeuzl3mywvskazadmul98xz7tc94hjg4nhqc7yey0qdfqrnm/WHITE,factory,,,,,10224000000,neutron-1,0,neutron18qgxunprcryeuzl3mywvskazadmul98xz7tc94hjg4nhqc7yey0qdfqrnm,,,neutron
10083,neutron-1,factory/neutron18qgxunprcryeuzl3mywvskazadmul98xz7tc94hjg4nhqc7yey0qdfqrnm/YELLOW,factory,1924220000000,,"[{'denom': 'factory/neutron18qgxunprcryeuzl3mywvskazadmul98xz7tc94hjg4nhqc7yey0qdfqrnm/YELLOW', 'exponent': 0, 'aliases': []}]",,,,,factory/neutron18qgxunprcryeuzl3mywvskazadmul98xz7tc94hjg4nhqc7yey0qdfqrnm/YELLOW,factory,,,,,1924220000000,neutron-1,0,neutron18qgxunprcryeuzl3mywvskazadmul98xz7tc94hjg4nhqc7yey0qdfqrnm,,,neutron
10084,neutron-1,factory/neutron18r9kh8wl9cu45dfrz044n0g6n6s2xt4yaud8q7zza32z96ct2mysjdmz2n/astroport/share,factory,17639859,,"[{'denom': 'factory/neutron18r9kh8wl9cu45dfrz044n0g6n6s2xt4yaud8q7zza32z96ct2mysjdmz2n/astroport/share', 'exponent': 0, 'aliases': []}]",,,,,factory/neutron18r9kh8wl9cu45dfrz044n0g6n6s2xt4yaud8q7zza32z96ct2mysjdmz2n/astroport/share,factory,,,,,17639859,neutron-1,0,neutron18r9kh8wl9cu45dfrz044n0g6n6s2xt4yaud8q7zza32z96ct2mysjdmz2n,,,neutron
10085,neutron-1,factory/neutron18y9snw4wvvan3ek56ypds0zmvqw2mrs5nhm9ymdkpccqphtgk2nqs9kmad/astroport/share,factory,1000,,"[{'denom': 'factory/neutron18y9snw4wvvan3ek56ypds0zmvqw2mrs5nhm9ymdkpccqphtgk2nqs9kmad/astroport/share', 'exponent': 0, 'aliases': []}]",,,,,factory/neutron18y9snw4wvvan3ek56ypds0zmvqw2mrs5nhm9ymdkpccqphtgk2nqs9kmad/astroport/share,factory,,,,,1000,neutron-1,0,neutron18y9snw4wvvan3ek56ypds0zmvqw2mrs5nhm9ymdkpccqphtgk2nqs9kmad,,,neutron
10086,neutron-1,factory/neutron19h6eltj6dem7a6jp6r2plwl95fgcryxeylvnm8ezlglezxzzkzrsnkj006/VaultToken/xyk/0d/stTIA-TIA-VT/APOLLO,factory,24252833596219477405,,"[{'denom': 'factory/neutron19h6eltj6dem7a6jp6r2plwl95fgcryxeylvnm8ezlglezxzzkzrsnkj006/VaultToken/xyk/0d/stTIA-TIA-VT/APOLLO', 'exponent': 0, 'aliases': []}]",,,,,factory/neutron19h6eltj6dem7a6jp6r2plwl95fgcryxeylvnm8ezlglezxzzkzrsnkj006/VaultToken/xyk/0d/stTIA-TIA-VT/APOLLO,factory,,,,,24252833596219477405,neutron-1,0,neutron19h6eltj6dem7a6jp6r2plwl95fgcryxeylvnm8ezlglezxzzkzrsnkj006,,,neutron
10087,neutron-1,factory/neutron19jmaa83fjglqetsun8d6p57vpftqs2p0k843ey50ezkv4c3pntzqddezrq/astroport/share,factory,40654408909,,"[{'denom': 'factory/neutron19jmaa83fjglqetsun8d6p57vpftqs2p0k843ey50ezkv4c3pntzqddezrq/astroport/share', 'exponent': 0, 'aliases': []}]",,,,,factory/neutron19jmaa83fjglqetsun8d6p57vpftqs2p0k843ey50ezkv4c3pntzqddezrq/astroport/share,factory,,,,,40654408909,neutron-1,0,neutron19jmaa83fjglqetsun8d6p57vpftqs2p0k843ey50ezkv4c3pntzqddezrq,,,neutron
10088,neutron-1,factory/neutron19lxlnqwzncg3dfty3umxvdxtgttnp3fefeqhmtg8xjrsz9vngnaq3yu8vn/eclipASTRO,factory,21216528888214,,"[{'denom': 'factory/neutron19lxlnqwzncg3dfty3umxvdxtgttnp3fefeqhmtg8xjrsz9vngnaq3yu8vn/eclipASTRO', 'exponent': 0, 'aliases': []}]",,,,,factory/neutron19lxlnqwzncg3dfty3umxvdxtgttnp3fefeqhmtg8xjrsz9vngnaq3yu8vn/eclipASTRO,factory,,,,,21216528888214,neutron-1,0,neutron19lxlnqwzncg3dfty3umxvdxtgttnp3fefeqhmtg8xjrsz9vngnaq3yu8vn,,,neutron
10089,neutron-1,factory/neutron19me9cdtp7px5wm3tqdz8j2y4uddzlxl4dx6c9p0xgvt859352rzqec73ls/astroport/share,factory,100362438,,"[{'denom': 'factory/neutron19me9cdtp7px5wm3tqdz8j2y4uddzlxl4dx6c9p0xgvt859352rzqec73ls/astroport/share', 'exponent': 0, 'aliases': []}]",,,,,factory/neutron19me9cdtp7px5wm3tqdz8j2y4uddzlxl4dx6c9p0xgvt859352rzqec73ls/astroport/share,factory,,,,,100362438,neutron-1,0,neutron19me9cdtp7px5wm3tqdz8j2y4uddzlxl4dx6c9p0xgvt859352rzqec73ls,,,neutron
10090,neutron-1,factory/neutron19pvz0mahhpkgdajvj7j53u5y0zsfg6c2ccf43rq6udrcjr9q2mysxtre9t/test,factory,1000000000000000,Test's Governance Token,"[{'denom': 'factory/neutron19pvz0mahhpkgdajvj7j53u5y0zsfg6c2ccf43rq6udrcjr9q2mysxtre9t/test', 'exponent': 0, 'aliases': ['test']}, {'denom': 'test', 'exponent': 6, 'aliases': []}]",test,test token,test,,factory/neutron19pvz0mahhpkgdajvj7j53u5y0zsfg6c2ccf43rq6udrcjr9q2mysxtre9t/test,factory,,,,,1000000000000000,neutron-1,0,neutron19pvz0mahhpkgdajvj7j53u5y0zsfg6c2ccf43rq6udrcjr9q2mysxtre9t,,,neutron
10091,neutron-1,factory/neutron19tynwawkm2rgefqxy7weupu4hdamyhg890zep2/JIMMY,factory,10000000000000000,,"[{'denom': 'factory/neutron19tynwawkm2rgefqxy7weupu4hdamyhg890zep2/JIMMY', 'exponent': 0, 'aliases': []}]",,,,,factory/neutron19tynwawkm2rgefqxy7weupu4hdamyhg890zep2/JIMMY,factory,,,,,10000000000000000,neutron-1,0,neutron19tynwawkm2rgefqxy7weupu4hdamyhg890zep2,,,neutron
10092,neutron-1,factory/neutron19tynwawkm2rgefqxy7weupu4hdamyhg890zep2/QUARKLE,factory,10000000000000000,,"[{'denom': 'factory/neutron19tynwawkm2rgefqxy7weupu4hdamyhg890zep2/QUARKLE', 'exponent': 0, 'aliases': []}]",,,,,factory/neutron19tynwawkm2rgefqxy7weupu4hdamyhg890zep2/QUARKLE,factory,,,,,10000000000000000,neutron-1,0,neutron19tynwawkm2rgefqxy7weupu4hdamyhg890zep2,,,neutron
10093,neutron-1,factory/neutron19tynwawkm2rgefqxy7weupu4hdamyhg890zep2/TAKUMI,factory,10000000000000000,,"[{'denom': 'factory/neutron19tynwawkm2rgefqxy7weupu4hdamyhg890zep2/TAKUMI', 'exponent': 0, 'aliases': []}]",,,,,factory/neutron19tynwawkm2rgefqxy7weupu4hdamyhg890zep2/TAKUMI,factory,,,,,10000000000000000,neutron-1,0,neutron19tynwawkm2rgefqxy7weupu4hdamyhg890zep2,,,neutron
10094,neutron-1,factory/neutron19yssr677uxtauv8hpfg4t4ystqx4dj9xqrj7cf/BADPRITT,factory,995000000000000,,"[{'denom': 'factory/neutron19yssr677uxtauv8hpfg4t4ystqx4dj9xqrj7cf/BADPRITT', 'exponent': 0, 'aliases': []}]",,,,,factory/neutron19yssr677uxtauv8hpfg4t4ystqx4dj9xqrj7cf/BADPRITT,factory,,,,,995000000000000,neutron-1,0,neutron19yssr677uxtauv8hpfg4t4ystqx4dj9xqrj7cf,,,neutron
